date,discharge_m3s,discharge_mm_day,station_id,station_name
1984-01-13,24.635616,0.9448738058330003,01013500,"Fish River Near Fort Kent, Maine"
1984-01-14,23.502944,0.9014313320015981,01013500,"Fish River Near Fort Kent, Maine"
1984-01-15,22.370272,0.8579888581701958,01013500,"Fish River Near Fort Kent, Maine"
1984-01-16,21.2376,0.8145463843387936,01013500,"Fish River Near Fort Kent, Maine"
1984-01-17,20.388096,0.7819645289652417,01013500,"Fish River Near Fort Kent, Maine"
1984-01-18,19.255424,0.7385220551338395,01013500,"Fish River Near Fort Kent, Maine"
1984-01-19,18.40592,0.7059401997602875,01013500,"Fish River Near Fort Kent, Maine"
1984-01-20,17.839584,0.6842189628445865,01013500,"Fish River Near Fort Kent, Maine"
1984-01-21,17.556416,0.6733583443867359,01013500,"Fish River Near Fort Kent, Maine"
1984-01-22,16.99008,0.6516371074710348,01013500,"Fish River Near Fort Kent, Maine"
1984-01-23,16.706912,0.6407764890131843,01013500,"Fish River Near Fort Kent, Maine"
1984-01-24,16.423744,0.6299158705553335,01013500,"Fish River Near Fort Kent, Maine"
1984-01-25,16.140576,0.6190552520974829,01013500,"Fish River Near Fort Kent, Maine"
1984-01-26,15.857408,0.6081946336396323,01013500,"Fish River Near Fort Kent, Maine"
1984-01-27,15.57424,0.5973340151817819,01013500,"Fish River Near Fort Kent, Maine"
1984-01-28,15.432656,0.5919037059528566,01013500,"Fish River Near Fort Kent, Maine"
1984-01-29,15.291072,0.5864733967239313,01013500,"Fish River Near Fort Kent, Maine"
1984-01-30,15.291072,0.5864733967239313,01013500,"Fish River Near Fort Kent, Maine"
1984-01-31,15.149488,0.581043087495006,01013500,"Fish River Near Fort Kent, Maine"
1984-02-01,15.007904,0.5756127782660807,01013500,"Fish River Near Fort Kent, Maine"
1984-02-02,15.007904,0.5756127782660807,01013500,"Fish River Near Fort Kent, Maine"
1984-02-03,14.724736,0.5647521598082301,01013500,"Fish River Near Fort Kent, Maine"
1984-02-04,14.724736,0.5647521598082301,01013500,"Fish River Near Fort Kent, Maine"
1984-02-05,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-06,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-07,14.583152,0.5593218505793048,01013500,"Fish River Near Fort Kent, Maine"
1984-02-08,14.724736,0.5647521598082301,01013500,"Fish River Near Fort Kent, Maine"
1984-02-09,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-10,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-11,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-12,14.1584,0.543030922892529,01013500,"Fish River Near Fort Kent, Maine"
1984-02-13,14.1584,0.543030922892529,01013500,"Fish River Near Fort Kent, Maine"
1984-02-14,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-15,14.441568,0.5538915413503795,01013500,"Fish River Near Fort Kent, Maine"
1984-02-16,14.724736,0.5647521598082301,01013500,"Fish River Near Fort Kent, Maine"
1984-02-17,15.007904,0.5756127782660807,01013500,"Fish River Near Fort Kent, Maine"
1984-02-18,15.57424,0.5973340151817819,01013500,"Fish River Near Fort Kent, Maine"
1984-02-19,16.99008,0.6516371074710348,01013500,"Fish River Near Fort Kent, Maine"
1984-02-20,18.122752,0.695079581302437,01013500,"Fish River Near Fort Kent, Maine"
1984-02-21,19.82176,0.7602432920495406,01013500,"Fish River Near Fort Kent, Maine"
1984-02-22,20.671264,0.7928251474230923,01013500,"Fish River Near Fort Kent, Maine"
1984-02-23,21.2376,0.8145463843387936,01013500,"Fish River Near Fort Kent, Maine"
1984-02-24,21.520768,0.8254070027966441,01013500,"Fish River Near Fort Kent, Maine"
1984-02-25,21.2376,0.8145463843387936,01013500,"Fish River Near Fort Kent, Maine"
1984-02-26,20.671264,0.7928251474230923,01013500,"Fish River Near Fort Kent, Maine"
1984-02-27,20.104928,0.7711039105073911,01013500,"Fish River Near Fort Kent, Maine"
1984-02-28,19.538592,0.74938267359169,01013500,"Fish River Near Fort Kent, Maine"
1984-02-29,19.538592,0.74938267359169,01013500,"Fish River Near Fort Kent, Maine"
1984-03-01,19.255424,0.7385220551338395,01013500,"Fish River Near Fort Kent, Maine"
1984-03-02,18.972255999999998,0.7276614366759888,01013500,"Fish River Near Fort Kent, Maine"
1984-03-03,18.972255999999998,0.7276614366759888,01013500,"Fish River Near Fort Kent, Maine"
1984-03-04,18.689087999999998,0.7168008182181381,01013500,"Fish River Near Fort Kent, Maine"
1984-03-05,18.972255999999998,0.7276614366759888,01013500,"Fish River Near Fort Kent, Maine"
1984-03-06,18.972255999999998,0.7276614366759888,01013500,"Fish River Near Fort Kent, Maine"
1984-03-07,19.255424,0.7385220551338395,01013500,"Fish River Near Fort Kent, Maine"
1984-03-08,19.255424,0.7385220551338395,01013500,"Fish River Near Fort Kent, Maine"
1984-03-09,19.538592,0.74938267359169,01013500,"Fish River Near Fort Kent, Maine"
1984-03-10,19.82176,0.7602432920495406,01013500,"Fish River Near Fort Kent, Maine"
1984-03-11,20.671264,0.7928251474230923,01013500,"Fish River Near Fort Kent, Maine"
1984-03-12,20.954432,0.8036857658809429,01013500,"Fish River Near Fort Kent, Maine"
1984-03-13,21.2376,0.8145463843387936,01013500,"Fish River Near Fort Kent, Maine"
1984-03-14,21.2376,0.8145463843387936,01013500,"Fish River Near Fort Kent, Maine"
1984-03-15,20.954432,0.8036857658809429,01013500,"Fish River Near Fort Kent, Maine"
1984-03-16,20.812848,0.7982554566520175,01013500,"Fish River Near Fort Kent, Maine"
1984-03-17,20.388096,0.7819645289652417,01013500,"Fish River Near Fort Kent, Maine"
1984-03-18,19.82176,0.7602432920495406,01013500,"Fish River Near Fort Kent, Maine"
1984-03-19,19.255424,0.7385220551338395,01013500,"Fish River Near Fort Kent, Maine"
1984-03-20,18.972255999999998,0.7276614366759888,01013500,"Fish River Near Fort Kent, Maine"
1984-03-21,18.40592,0.7059401997602875,01013500,"Fish River Near Fort Kent, Maine"
1984-03-22,18.264336,0.7005098905313623,01013500,"Fish River Near Fort Kent, Maine"
1984-03-23,18.122752,0.695079581302437,01013500,"Fish River Near Fort Kent, Maine"
1984-03-24,18.264336,0.7005098905313623,01013500,"Fish River Near Fort Kent, Maine"
1984-03-25,18.972255999999998,0.7276614366759888,01013500,"Fish River Near Fort Kent, Maine"
1984-03-26,19.82176,0.7602432920495406,01013500,"Fish River Near Fort Kent, Maine"
1984-03-27,20.954432,0.8036857658809429,01013500,"Fish River Near Fort Kent, Maine"
1984-03-28,22.65344,0.8688494766280463,01013500,"Fish River Near Fort Kent, Maine"
1984-03-29,23.502944,0.9014313320015981,01013500,"Fish River Near Fort Kent, Maine"
1984-03-30,24.06928,0.9231525689172992,01013500,"Fish River Near Fort Kent, Maine"
1984-03-31,24.06928,0.9231525689172992,01013500,"Fish River Near Fort Kent, Maine"
1984-04-01,24.1542304,0.9264107544546544,01013500,"Fish River Near Fort Kent, Maine"
1984-04-02,24.06928,0.9231525689172992,01013500,"Fish River Near Fort Kent, Maine"
1984-04-03,24.380764799999998,0.9350992492209347,01013500,"Fish River Near Fort Kent, Maine"
1984-04-04,24.8621504,0.9535623005992809,01013500,"Fish River Near Fort Kent, Maine"
1984-04-05,25.683337599999998,0.9850580941270476,01013500,"Fish River Near Fort Kent, Maine"
1984-04-06,30.582144,1.1729467934478626,01013500,"Fish River Near Fort Kent, Maine"
1984-04-07,37.944511999999996,1.4553228733519776,01013500,"Fish River Near Fort Kent, Maine"
1984-04-08,45.590047999999996,1.748559571713943,01013500,"Fish River Near Fort Kent, Maine"
1984-04-09,50.120736,1.9223294670395525,01013500,"Fish River Near Fort Kent, Maine"
1984-04-10,54.651424,2.096099362365162,01013500,"Fish River Near Fort Kent, Maine"
1984-04-11,58.615776,2.2481480207750697,01013500,"Fish River Near Fort Kent, Maine"
1984-04-12,63.7128,2.4436391530163806,01013500,"Fish River Near Fort Kent, Maine"
1984-04-13,69.37616,2.6608515221733917,01013500,"Fish River Near Fort Kent, Maine"
1984-04-14,78.437536,3.0083913128246103,01013500,"Fish River Near Fort Kent, Maine"
1984-04-15,90.04742399999999,3.453676669596484,01013500,"Fish River Near Fort Kent, Maine"
1984-04-16,105.904832,4.061871303236116,01013500,"Fish River Near Fort Kent, Maine"
1984-04-17,135.637472,5.202236241310428,01013500,"Fish River Near Fort Kent, Maine"
1984-04-18,158.290912,6.071085717938473,01013500,"Fish River Near Fort Kent, Maine"
1984-04-19,178.39584,6.842189628445865,01013500,"Fish River Near Fort Kent, Maine"
1984-04-20,186.89088,7.168008182181383,01013500,"Fish River Near Fort Kent, Maine"
1984-04-21,192.55424,7.385220551338394,01013500,"Fish River Near Fort Kent, Maine"
1984-04-22,192.271072,7.374359932880544,01013500,"Fish River Near Fort Kent, Maine"
1984-04-23,195.952256,7.515547972832601,01013500,"Fish River Near Fort Kent, Maine"
1984-04-24,210.393824,8.06943951418298,01013500,"Fish River Near Fort Kent, Maine"
1984-04-25,232.480928,8.916567753895327,01013500,"Fish River Near Fort Kent, Maine"
1984-04-26,245.506656,9.416156202956453,01013500,"Fish River Near Fort Kent, Maine"
1984-04-27,260.797728,10.002629599680384,01013500,"Fish River Near Fort Kent, Maine"
1984-04-28,272.407616,10.447914956452259,01013500,"Fish River Near Fort Kent, Maine"
1984-04-29,285.99968,10.969224642429085,01013500,"Fish River Near Fort Kent, Maine"
1984-04-30,300.15808,11.512255565321613,01013500,"Fish River Near Fort Kent, Maine"
1984-05-01,319.97983999999997,12.272498857371154,01013500,"Fish River Near Fort Kent, Maine"
1984-05-02,322.81152,12.38110504194966,01013500,"Fish River Near Fort Kent, Maine"
1984-05-03,305.82144,11.729467934478627,01013500,"Fish River Near Fort Kent, Maine"
1984-05-04,285.99968,10.969224642429085,01013500,"Fish River Near Fort Kent, Maine"
1984-05-05,275.239296,10.556521141030764,01013500,"Fish River Near Fort Kent, Maine"
1984-05-06,266.461088,10.219841968837397,01013500,"Fish River Near Fort Kent, Maine"
1984-05-07,255.700704,9.807138467439074,01013500,"Fish River Near Fort Kent, Maine"
1984-05-08,246.35616,9.448738058330004,01013500,"Fish River Near Fort Kent, Maine"
1984-05-09,245.789824,9.427016821414302,01013500,"Fish River Near Fort Kent, Maine"
1984-05-10,238.99379199999998,9.166361978425888,01013500,"Fish River Near Fort Kent, Maine"
1984-05-11,227.667072,8.731937240111865,01013500,"Fish River Near Fort Kent, Maine"
1984-05-12,219.172032,8.406118686376349,01013500,"Fish River Near Fort Kent, Maine"
1984-05-13,212.659168,8.156324461845783,01013500,"Fish River Near Fort Kent, Maine"
1984-05-14,203.031456,7.787063434278865,01013500,"Fish River Near Fort Kent, Maine"
1984-05-15,200.19977599999999,7.678457249700358,01013500,"Fish River Near Fort Kent, Maine"
1984-05-16,192.271072,7.374359932880544,01013500,"Fish River Near Fort Kent, Maine"
1984-05-17,184.0592,7.059401997602877,01013500,"Fish River Near Fort Kent, Maine"
1984-05-18,174.714656,6.701001588493806,01013500,"Fish River Near Fort Kent, Maine"
1984-05-19,159.140416,6.103667573312025,01013500,"Fish River Near Fort Kent, Maine"
1984-05-20,145.265184,5.571497268877347,01013500,"Fish River Near Fort Kent, Maine"
1984-05-21,135.071136,5.180515004394726,01013500,"Fish River Near Fort Kent, Maine"
1984-05-22,126.57609599999999,4.854696450659209,01013500,"Fish River Near Fort Kent, Maine"
1984-05-23,120.62956799999999,4.6266234630443455,01013500,"Fish River Near Fort Kent, Maine"
1984-05-24,125.726592,4.822114595285656,01013500,"Fish River Near Fort Kent, Maine"
1984-05-25,118.93056,4.561459752297243,01013500,"Fish River Near Fort Kent, Maine"
1984-05-26,112.700864,4.32252614622453,01013500,"Fish River Near Fort Kent, Maine"
1984-05-27,105.904832,4.061871303236116,01013500,"Fish River Near Fort Kent, Maine"
1984-05-28,98.825632,3.790355841789853,01013500,"Fish River Near Fort Kent, Maine"
1984-05-29,92.879104,3.56228285417499,01013500,"Fish River Near Fort Kent, Maine"
1984-05-30,98.25929599999999,3.7686346048741513,01013500,"Fish River Near Fort Kent, Maine"
1984-05-31,112.134528,4.300804909308829,01013500,"Fish River Near Fort Kent, Maine"
1984-06-01,127.991936,4.908999542948461,01013500,"Fish River Near Fort Kent, Maine"
1984-06-02,133.938464,5.137072530563325,01013500,"Fish River Near Fort Kent, Maine"
1984-06-03,133.08896,5.104490675189772,01013500,"Fish River Near Fort Kent, Maine"
1984-06-04,130.25728,4.9958844906112665,01013500,"Fish River Near Fort Kent, Maine"
1984-06-05,126.00976,4.832975213743508,01013500,"Fish River Near Fort Kent, Maine"
1984-06-06,120.063232,4.604902226128646,01013500,"Fish River Near Fort Kent, Maine"
1984-06-07,114.116704,4.376829238513784,01013500,"Fish River Near Fort Kent, Maine"
1984-06-08,109.302848,4.192198724730324,01013500,"Fish River Near Fort Kent, Maine"
1984-06-09,103.073152,3.953265118657611,01013500,"Fish River Near Fort Kent, Maine"
1984-06-10,95.993952,3.6817496572113457,01013500,"Fish River Near Fort Kent, Maine"
1984-06-11,89.764256,3.442816051138634,01013500,"Fish River Near Fort Kent, Maine"
1984-06-12,82.96822399999999,3.1821612081502195,01013500,"Fish River Near Fort Kent, Maine"
1984-06-13,77.8712,2.986670075908909,01013500,"Fish River Near Fort Kent, Maine"
1984-06-14,73.62368,2.82376079904115,01013500,"Fish River Near Fort Kent, Maine"
1984-06-15,68.809824,2.639130285257691,01013500,"Fish River Near Fort Kent, Maine"
1984-06-16,63.995968,2.4544997714742305,01013500,"Fish River Near Fort Kent, Maine"
1984-06-17,59.46528,2.2807298761486217,01013500,"Fish River Near Fort Kent, Maine"
1984-06-18,55.784096,2.139541836196564,01013500,"Fish River Near Fort Kent, Maine"
1984-06-19,58.615776,2.2481480207750697,01013500,"Fish River Near Fort Kent, Maine"
1984-06-20,56.6336,2.172123691570116,01013500,"Fish River Near Fort Kent, Maine"
1984-06-21,55.784096,2.139541836196564,01013500,"Fish River Near Fort Kent, Maine"
1984-06-22,54.368256,2.0852387439073112,01013500,"Fish River Near Fort Kent, Maine"
1984-06-23,51.536576,1.9766325593288054,01013500,"Fish River Near Fort Kent, Maine"
1984-06-24,49.5544,1.9006082301238514,01013500,"Fish River Near Fort Kent, Maine"
1984-06-25,47.855392,1.8354445193767481,01013500,"Fish River Near Fort Kent, Maine"
1984-06-26,50.120736,1.9223294670395525,01013500,"Fish River Near Fort Kent, Maine"
1984-06-27,52.952416,2.030935651618058,01013500,"Fish River Near Fort Kent, Maine"
1984-06-28,55.500928,2.1286812177387135,01013500,"Fish River Near Fort Kent, Maine"
1984-06-29,59.46528,2.2807298761486217,01013500,"Fish River Near Fort Kent, Maine"
1984-06-30,61.164288,2.345893586895725,01013500,"Fish River Near Fort Kent, Maine"
1984-07-01,63.995968,2.4544997714742305,01013500,"Fish River Near Fort Kent, Maine"
1984-07-02,63.146464,2.4219179161006794,01013500,"Fish River Near Fort Kent, Maine"
1984-07-03,62.013792,2.378475442269277,01013500,"Fish River Near Fort Kent, Maine"
1984-07-04,59.46528,2.2807298761486217,01013500,"Fish River Near Fort Kent, Maine"
1984-07-05,57.199936,2.193844928485817,01013500,"Fish River Near Fort Kent, Maine"
1984-07-06,54.651424,2.096099362365162,01013500,"Fish River Near Fort Kent, Maine"
1984-07-07,53.235583999999996,2.0417962700759085,01013500,"Fish River Near Fort Kent, Maine"
1984-07-08,54.651424,2.096099362365162,01013500,"Fish River Near Fort Kent, Maine"
1984-07-09,52.102911999999996,1.9983537962445066,01013500,"Fish River Near Fort Kent, Maine"
1984-07-10,50.120736,1.9223294670395525,01013500,"Fish River Near Fort Kent, Maine"
1984-07-11,47.572224,1.8245839009188973,01013500,"Fish River Near Fort Kent, Maine"
1984-07-12,52.38608,2.009214414702357,01013500,"Fish River Near Fort Kent, Maine"
1984-07-13,49.5544,1.9006082301238514,01013500,"Fish River Near Fort Kent, Maine"
1984-07-14,48.13856,1.8463051378345985,01013500,"Fish River Near Fort Kent, Maine"
1984-07-15,47.289056,1.813723282461047,01013500,"Fish River Near Fort Kent, Maine"
1984-07-16,60.314783999999996,2.3133117315221727,01013500,"Fish River Near Fort Kent, Maine"
1984-07-17,67.67715199999999,2.5956878114262882,01013500,"Fish River Near Fort Kent, Maine"
1984-07-18,71.924672,2.758597088294047,01013500,"Fish River Near Fort Kent, Maine"
1984-07-19,73.906848,2.8346214174990014,01013500,"Fish River Near Fort Kent, Maine"
1984-07-20,73.340512,2.8129001805833003,01013500,"Fish River Near Fort Kent, Maine"
1984-07-21,71.358336,2.736875851378346,01013500,"Fish River Near Fort Kent, Maine"
1984-07-22,67.96032,2.606548429884139,01013500,"Fish River Near Fort Kent, Maine"
1984-07-23,65.411808,2.5088028637634836,01013500,"Fish River Near Fort Kent, Maine"
1984-07-24,62.29696,2.3893360607271275,01013500,"Fish River Near Fort Kent, Maine"
1984-07-25,57.766272,2.215566165401518,01013500,"Fish River Near Fort Kent, Maine"
1984-07-26,54.651424,2.096099362365162,01013500,"Fish River Near Fort Kent, Maine"
1984-07-27,51.253408,1.9657719408709549,01013500,"Fish River Near Fort Kent, Maine"
1984-07-28,48.704896,1.8680263747502994,01013500,"Fish River Near Fort Kent, Maine"
1984-07-29,45.873216,1.7594201901717939,01013500,"Fish River Near Fort Kent, Maine"
1984-07-30,43.041536,1.6508140055932883,01013500,"Fish River Near Fort Kent, Maine"
1984-07-31,40.209856,1.5422078210147823,01013500,"Fish River Near Fort Kent, Maine"
1984-08-01,37.378175999999996,1.4336016364362762,01013500,"Fish River Near Fort Kent, Maine"
1984-08-02,34.546496,1.3249954518577707,01013500,"Fish River Near Fort Kent, Maine"
1984-08-03,32.281152,1.2381105041949658,01013500,"Fish River Near Fort Kent, Maine"
1984-08-04,30.015808,1.1512255565321614,01013500,"Fish River Near Fort Kent, Maine"
1984-08-05,29.449472,1.1295043196164603,01013500,"Fish River Near Fort Kent, Maine"
1984-08-06,30.582144,1.1729467934478626,01013500,"Fish River Near Fort Kent, Maine"
1984-08-07,29.449472,1.1295043196164603,01013500,"Fish River Near Fort Kent, Maine"
1984-08-08,28.599968,1.0969224642429085,01013500,"Fish River Near Fort Kent, Maine"
1984-08-09,27.2124448,1.0437054337994407,01013500,"Fish River Near Fort Kent, Maine"
1984-08-10,26.1647232,1.0035211455053936,01013500,"Fish River Near Fort Kent, Maine"
1984-08-11,24.2958144,0.9318410636835797,01013500,"Fish River Near Fort Kent, Maine"
1984-08-12,23.2480928,0.8916567753895326,01013500,"Fish River Near Fort Kent, Maine"
1984-08-13,22.4552224,0.8612470437075509,01013500,"Fish River Near Fort Kent, Maine"
1984-08-14,21.4075008,0.8210627554135039,01013500,"Fish River Near Fort Kent, Maine"
1984-08-15,27.2407616,1.0447914956452258,01013500,"Fish River Near Fort Kent, Maine"
1984-08-16,50.687072,1.9440507039552537,01013500,"Fish River Near Fort Kent, Maine"
1984-08-17,52.38608,2.009214414702357,01013500,"Fish River Near Fort Kent, Maine"
1984-08-18,55.21776,2.1178205992808627,01013500,"Fish River Near Fort Kent, Maine"
1984-08-19,55.21776,2.1178205992808627,01013500,"Fish River Near Fort Kent, Maine"
1984-08-20,53.518752,2.0526568885337597,01013500,"Fish River Near Fort Kent, Maine"
1984-08-21,50.687072,1.9440507039552537,01013500,"Fish River Near Fort Kent, Maine"
1984-08-22,48.13856,1.8463051378345985,01013500,"Fish River Near Fort Kent, Maine"
1984-08-23,45.30688,1.7376989532560927,01013500,"Fish River Near Fort Kent, Maine"
1984-08-24,43.324704,1.6616746240511386,01013500,"Fish River Near Fort Kent, Maine"
1984-08-25,41.05936,1.574789676388334,01013500,"Fish River Near Fort Kent, Maine"
1984-08-26,38.794016,1.4879047287255294,01013500,"Fish River Near Fort Kent, Maine"
1984-08-27,36.245504,1.390159162604874,01013500,"Fish River Near Fort Kent, Maine"
1984-08-28,33.98016,1.3032742149420695,01013500,"Fish River Near Fort Kent, Maine"
1984-08-29,31.714816,1.2163892672792647,01013500,"Fish River Near Fort Kent, Maine"
1984-08-30,29.73264,1.1403649380743108,01013500,"Fish River Near Fort Kent, Maine"
1984-08-31,28.883136,1.107783082700759,01013500,"Fish River Near Fort Kent, Maine"
1984-09-01,27.7787808,1.0654266707151419,01013500,"Fish River Near Fort Kent, Maine"
1984-09-02,26.5328416,1.0176399495005992,01013500,"Fish River Near Fort Kent, Maine"
1984-09-03,24.748883199999998,0.9492180532161405,01013500,"Fish River Near Fort Kent, Maine"
1984-09-04,23.814428799999998,0.9133780123052337,01013500,"Fish River Near Fort Kent, Maine"
1984-09-05,22.9649248,0.8807961569316819,01013500,"Fish River Near Fort Kent, Maine"
1984-09-06,21.577401599999998,0.8275791264882141,01013500,"Fish River Near Fort Kent, Maine"
1984-09-07,20.3314624,0.7797924052736716,01013500,"Fish River Near Fort Kent, Maine"
1984-09-08,19.3686912,0.7428663025169797,01013500,"Fish River Near Fort Kent, Maine"
1984-09-09,18.4625536,0.7081123234518577,01013500,"Fish River Near Fort Kent, Maine"
1984-09-10,17.3015648,0.6635837877746705,01013500,"Fish River Near Fort Kent, Maine"
1984-09-11,16.2255264,0.6223134376348382,01013500,"Fish River Near Fort Kent, Maine"
1984-09-12,15.1778048,0.5821291493407912,01013500,"Fish River Near Fort Kent, Maine"
1984-09-13,14.583152,0.5593218505793048,01013500,"Fish River Near Fort Kent, Maine"
1984-09-14,13.9035488,0.5332563662804635,01013500,"Fish River Near Fort Kent, Maine"
1984-09-15,13.025727999999999,0.49958844906112665,01013500,"Fish River Near Fort Kent, Maine"
1984-09-16,12.2894912,0.4713508410707151,01013500,"Fish River Near Fort Kent, Maine"
1984-09-17,11.723155199999999,0.44962960415501396,01013500,"Fish River Near Fort Kent, Maine"
1984-09-18,11.2700864,0.43225261462245307,01013500,"Fish River Near Fort Kent, Maine"
1984-09-19,10.901968,0.4181338106272473,01013500,"Fish River Near Fort Kent, Maine"
1984-09-20,10.8170176,0.4148756250898921,01013500,"Fish River Near Fort Kent, Maine"
1984-09-21,10.7037504,0.41053137770675197,01013500,"Fish River Near Fort Kent, Maine"
1984-09-22,10.3639488,0.39749863555733117,01013500,"Fish River Near Fort Kent, Maine"
1984-09-23,10.0807808,0.3866380170994806,01013500,"Fish River Near Fort Kent, Maine"
1984-09-24,9.8259296,0.3768634604874151,01013500,"Fish River Near Fort Kent, Maine"
1984-09-25,9.6560288,0.3703470894127047,01013500,"Fish River Near Fort Kent, Maine"
1984-09-26,9.7976128,0.37577739864163007,01013500,"Fish River Near Fort Kent, Maine"
1984-09-27,9.5710784,0.36708890387534954,01013500,"Fish River Near Fort Kent, Maine"
1984-09-28,9.3162272,0.35731434726328404,01013500,"Fish River Near Fort Kent, Maine"
1984-09-29,9.061376,0.3475397906512185,01013500,"Fish River Near Fort Kent, Maine"
1984-09-30,8.778208,0.33667917219336796,01013500,"Fish River Near Fort Kent, Maine"
1984-10-01,8.49504,0.3258185537355174,01013500,"Fish River Near Fort Kent, Maine"
1984-10-02,8.3817728,0.32147430635237717,01013500,"Fish River Near Fort Kent, Maine"
1984-10-03,9.627712,0.36926102756691975,01013500,"Fish River Near Fort Kent, Maine"
1984-10-04,9.91088,0.3801216460247703,01013500,"Fish River Near Fort Kent, Maine"
1984-10-05,9.627712,0.36926102756691975,01013500,"Fish River Near Fort Kent, Maine"
1984-10-06,9.344543999999999,0.35840040910906906,01013500,"Fish River Near Fort Kent, Maine"
1984-10-07,9.344543999999999,0.35840040910906906,01013500,"Fish River Near Fort Kent, Maine"
1984-10-08,9.486127999999999,0.3638307183379944,01013500,"Fish River Near Fort Kent, Maine"
1984-10-09,9.91088,0.3801216460247703,01013500,"Fish River Near Fort Kent, Maine"
1984-10-10,9.769296,0.374691336795845,01013500,"Fish River Near Fort Kent, Maine"
1984-10-11,9.769296,0.374691336795845,01013500,"Fish River Near Fort Kent, Maine"
1984-10-12,9.769296,0.374691336795845,01013500,"Fish River Near Fort Kent, Maine"
1984-10-13,9.769296,0.374691336795845,01013500,"Fish River Near Fort Kent, Maine"
1984-10-14,9.627712,0.36926102756691975,01013500,"Fish River Near Fort Kent, Maine"
1984-10-15,9.486127999999999,0.3638307183379944,01013500,"Fish River Near Fort Kent, Maine"
1984-10-16,9.344543999999999,0.35840040910906906,01013500,"Fish River Near Fort Kent, Maine"
1984-10-17,9.20296,0.3529700998801438,01013500,"Fish River Near Fort Kent, Maine"
1984-10-18,9.061376,0.3475397906512185,01013500,"Fish River Near Fort Kent, Maine"
1984-10-19,8.919792,0.34210948142229325,01013500,"Fish River Near Fort Kent, Maine"
1984-10-20,8.778208,0.33667917219336796,01013500,"Fish River Near Fort Kent, Maine"
1984-10-21,8.636624,0.33124886296444267,01013500,"Fish River Near Fort Kent, Maine"
1984-10-22,8.778208,0.33667917219336796,01013500,"Fish River Near Fort Kent, Maine"
1984-10-23,8.636624,0.33124886296444267,01013500,"Fish River Near Fort Kent, Maine"
1984-10-24,8.49504,0.3258185537355174,01013500,"Fish River Near Fort Kent, Maine"
1984-10-25,8.2401888,0.3160439971234518,01013500,"Fish River Near Fort Kent, Maine"
1984-10-26,7.9853376,0.3062694405113863,01013500,"Fish River Near Fort Kent, Maine"
1984-10-27,7.9853376,0.3062694405113863,01013500,"Fish River Near Fort Kent, Maine"
1984-10-28,8.3817728,0.32147430635237717,01013500,"Fish River Near Fort Kent, Maine"
1984-10-29,8.0986048,0.3106136878945266,01013500,"Fish River Near Fort Kent, Maine"
1984-10-30,7.9853376,0.3062694405113863,01013500,"Fish River Near Fort Kent, Maine"
1984-10-31,7.7021695999999995,0.29540882205353575,01013500,"Fish River Near Fort Kent, Maine"
1984-11-01,7.5889024,0.2910645746703956,01013500,"Fish River Near Fort Kent, Maine"
1984-11-02,7.5889024,0.2910645746703956,01013500,"Fish River Near Fort Kent, Maine"
1984-11-03,6.9659328,0.2671712140631242,01013500,"Fish River Near Fort Kent, Maine"
1984-11-04,6.9659328,0.2671712140631242,01013500,"Fish River Near Fort Kent, Maine"
1984-11-05,7.0792,0.2715154614462645,01013500,"Fish River Near Fort Kent, Maine"
1984-11-06,7.5889024,0.2910645746703956,01013500,"Fish River Near Fort Kent, Maine"
1984-11-07,7.3340512,0.28129001805833004,01013500,"Fish River Near Fort Kent, Maine"
1984-11-08,7.220784,0.2769457706751898,01013500,"Fish River Near Fort Kent, Maine"
1984-11-09,7.0792,0.2715154614462645,01013500,"Fish River Near Fort Kent, Maine"
1984-11-10,7.220784,0.2769457706751898,01013500,"Fish River Near Fort Kent, Maine"
1984-11-11,7.8437536,0.3008391312824611,01013500,"Fish River Near Fort Kent, Maine"
1984-11-12,9.486127999999999,0.3638307183379944,01013500,"Fish River Near Fort Kent, Maine"
1984-11-13,14.9795872,0.5745267164202956,01013500,"Fish River Near Fort Kent, Maine"
1984-11-14,14.6681024,0.5625800361166601,01013500,"Fish River Near Fort Kent, Maine"
1984-11-15,14.3283008,0.5495472939672392,01013500,"Fish River Near Fort Kent, Maine"
1984-11-16,14.3283008,0.5495472939672392,01013500,"Fish River Near Fort Kent, Maine"
1984-11-17,14.8096864,0.5680103453455854,01013500,"Fish River Near Fort Kent, Maine"
1984-11-18,15.8007744,0.6060225099480623,01013500,"Fish River Near Fort Kent, Maine"
1984-11-19,16.8201792,0.6451207363963244,01013500,"Fish River Near Fort Kent, Maine"
1984-11-20,17.3015648,0.6635837877746705,01013500,"Fish River Near Fort Kent, Maine"
1984-11-21,17.556416,0.6733583443867359,01013500,"Fish River Near Fort Kent, Maine"
1984-11-22,17.3015648,0.6635837877746705,01013500,"Fish River Near Fort Kent, Maine"
